"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89"
"MYBL2" -0.0663387509621525 -1.89261381940103 0.173799596902625 0.731247644878613 -0.0659491047625725 -0.518811445039948 -0.379470904636985 0.763620922704991 0.498734558052774 2.0589351024095 -0.911176950836237 0.50438876417063 0.704953879473937 -0.632083524642088 -0.329693402050371 0.359765934559909 1.59700467703504 -1.27443866387294 -0.318507604851788 0.473109267540793 0.743201936607047 1.17671806698973 0.73732503274128 -1.34724296804033 0.813188545642074 -0.116628765079418 0.139967345840128 -2.14710216946246 0.0520027652760655 -0.1839379205394 -0.364454387299219 -0.318134366559398 1.02488796800225 -0.0064301112605431 0.336131382332578 0.604823125032012 -0.793322701335249 0.270236849478103 0.665340083651703 -0.240375230742168 -0.00805598620835599 -0.207506051702216 -0.899612125394084 1.19790435277601 1.61973015473083 0.428510144460141 -0.199386540725075 -0.720128263003651 -0.688585355561924 0.00369542672672723 -0.855239423044901 -1.06407370536905 -1.59613880983466 -0.0928643125702659 0.127211181423776 -0.21305186922803 -0.454723126381955 0.161482194796023 1.35612242985854 -0.0588286646706733 -1.99261444233064 -3.24389793562269 -0.84370750855142 0.448796351806917 -1.48727821794187 1.26275161986159 2.67657735397942 0.370615871062836 0.605514076024279 1.72774874599523 -0.339926079148068 0.295405520070339 0.143049735967339 1.14054993209367 0.229006906081983 -0.655255885668315 0.875690489017491 1.12016115973501 -2.27296602136938 -0.200945967897881 0.696106491739777 1.01700434048411 0.973760929027249 -0.396798986252753 -1.81891950993058 -0.86052703276126 -0.544728464167314 0.474203083719104 0.241491135951107
"ARHGAP11A" -0.783350744002586 0.48441881945581 0.00441545866392763 0.41950188057413 0.32173776692316 -0.68276771658512 -0.244821211904059 0.917794674739604 -0.946533997470573 2.17684272700265 -0.130061489452407 0.0183770956498733 0.374246281617991 -1.29389024947404 -0.46782147281441 0.349691028913813 0.339863535091167 0.800010107014348 -0.190411046985238 0.572628301762053 0.375302958860398 0.716514314471276 0.27427345230669 -0.613568753436005 0.839212124219999 -0.341958101358792 -0.49492595084561 -1.02224480692275 0.32008031407455 -1.11745945585022 -0.842028844846855 0.548528991810192 1.34303823364517 0.136885733611334 0.705801664359084 -1.23806136004405 -0.241649129605171 -0.26824442641719 -0.770470440960591 0.0480715363345722 0.852014520078169 -1.47833532489341 0.584256833947312 1.18319733098221 0.814854944479279 0.547522368409363 -0.343480255079618 1.10361413775216 -0.938570318965462 1.57304366281576 0.521315402704371 -0.876326076288244 -1.34595699322733 -0.0821093943172735 0.55253621150888 -1.89357962943327 -0.733219823025277 0.217589982034736 2.77176379745826 0.418549048155367 -1.75250104374543 -1.38326326095434 1.10693096591125 0.68917692830278 -1.66961972881828 0.666804746588643 1.26768806006683 0.772147982140518 1.02772873896531 0.325911197542829 0.0266099966057096 1.8427052103653 2.06791377497601 -0.351634905855955 1.05134296099472 -1.14235853539912 -0.132286288197078 -1.58854388240171 -2.74275063470065 -0.521618623608301 0.684673153121518 -0.299018348915103 -0.126897734717032 -0.973652596930815 -2.06568842568915 -0.172354632523085 -0.792658593208831 0.712565400623183 -0.373000107761802
"CDC45" -0.293724055588891 -0.596164594573722 -0.158956940476271 0.839590693396102 -0.527747756758621 -0.319867635856909 0.201235687844917 2.05574244670745 0.229871940424907 1.42906421672441 -1.24711514784896 0.710890203779127 -0.119610591467203 -0.421391983914539 -0.16572420292919 0.830001959500441 0.784378386081838 -0.179357736787604 -0.271804294541199 -0.128020405023319 0.738477408239629 1.68437216395546 0.511865168956245 -1.3264408905656 1.61199228285059 -0.656185365331414 0.712465361335254 -1.90185529878268 0.0857586873045148 -0.690131628818333 0.550357999625234 0.924567161441499 0.939933924827634 0.730032393941697 1.01342997927415 0.495349853923905 -0.385241821154491 0.497234280440572 0.016041021885396 -0.0540566427034038 0.330018923621297 0.513801475699943 -0.345526277194277 -0.610955321486821 1.9178385960581 0.307653802002972 -0.541952279590549 0.442116768806346 -1.27022296612983 0.88463075271519 -0.180290323792419 -1.35169759275562 -2.36910439742168 0.9876787025001 -0.909173841850509 -0.160825106824693 -0.256436920546293 -0.430151869674563 2.0003876289322 0.735311442169952 -2.08462148513418 -2.10427645742086 -0.892849084904009 -0.44120417677574 -0.870066254003592 1.59068893786285 0.673841703858741 -0.271919049840426 -0.0394740036965692 0.588976960088588 -0.385736249257378 0.883553306742999 0.994577590845568 0.142419477281919 1.37736379820238 -0.657141621028356 -0.204798978207143 0.343436513619345 -1.41950556183438 0.103849275406485 0.243038554803282 1.03318946732731 0.718064084294392 -1.31453842011595 -3.13346210296381 -0.861030715688288 -1.4838942729799 0.482403837229373 -0.853242498290129
"CKAP2" -0.477808213234021 1.58120452791778 -0.519654775603924 -0.22134597095888 0.40201177373008 -0.391386409828113 -0.404842555241374 0.0961101122871916 -0.655306128932011 1.74544952807859 0.511570437902308 0.762471053346933 -0.506772633787711 -0.0755891508467669 0.0993385913233173 0.428631983892488 1.24953779666604 0.421315231747766 -0.621309338290069 1.17793612773079 -0.250220117164935 0.47022871242504 0.460492800006594 -0.650404929593555 0.306068342520154 -1.00436591689377 -1.38938572113107 -0.685811753141909 -0.591728749311569 -0.503231626892698 -0.162400598504745 -0.317219112598353 -0.058472719766811 0.339009481638215 0.193039040329524 -0.742920264855564 -0.828421372804872 -0.601025504397085 0.082029090930851 -0.105375815619976 -0.0149425189366624 -0.580039807162698 0.134005100606363 0.00914559178225338 -0.250602463682636 0.464960814315214 -0.683063390132814 0.0760185251165402 0.0991198068583721 0.743873323867856 -0.655027931099811 -0.370150302432285 -0.718339086810372 0.812425727129763 -0.733544438356102 -1.52672131500009 -0.31560466588848 -0.00693521438180739 0.646677619288682 -1.47155843447369 -1.64299334536425 -0.0156091250111916 0.499198960634591 0.662729777246664 -0.261487158083691 -1.07083032701048 1.7130928555153 0.179459517870554 0.438458364602635 -0.194248277137515 1.25565774655809 3.80481349746836 3.91312332712082 1.01930937075066 -0.309751408330128 -0.151133597698729 -0.193401528872849 0.818907319587539 -3.77306840378023 -0.165124333429673 0.0554156038481652 0.0729286403263891 0.583380679215383 -1.02709408201452 -1.39572957350572 0.790095318130501 -0.449171216256781 -0.246703204178996 0.868632408117633
"MIS18BP1" -0.21841576479378 0.55465861074305 -0.302163712770646 0.251854888096137 1.89946176283654 -0.958383872872399 1.21834930014098 -0.017620993135153 -0.998117175646255 0.28220646753175 0.438457132392938 -0.545861056040721 -0.833289243515748 0.634939268310537 -0.565526854007917 -0.288806223888489 -0.910629811698838 0.796874510155563 0.464544133548553 0.781698779643837 -0.266293697599721 -0.561480687210369 0.090796153806084 1.89457289123635 -0.284907243616574 0.786514449276058 -0.215193373908671 0.0573919752551545 0.505994343984314 -2.32555486814268 1.79210598147863 -0.92863156737524 -1.24891384916726 0.805295867843301 -0.0542224712675241 -1.25557602410546 0.795564975419647 -0.111188368173722 0.0531132324642263 -0.703765627679046 -0.107278656651653 -2.99614097437484 -0.25225514958459 -1.15252767519631 0.00538028889837186 0.360938802981463 0.743887253481797 -0.960609739333304 -0.0619353317174003 0.14773055198227 -0.576295187358553 0.35950290221462 0.950529691540401 0.911833032592041 -0.747812947315688 -1.079989523585 0.63451569065344 0.341010558592298 -0.0892330871354495 -0.46793164029006 0.0866206036033212 1.1905213381405 -0.0644171037042753 0.929841027581748 0.0871818770470794 0.0535937282032525 0.949275841278902 0.869237325266951 0.952106507673716 -1.27509673398094 1.84207177464737 -0.341386453692813 -0.0346020934494153 -1.33219199480804 0.856235782269268 -0.345541048156381 -0.679043071532246 -0.650179177992781 -3.35396148066032 -0.806544794044433 -1.38587707886307 2.24884321726405 1.62058978097854 -0.922250440730084 -0.581382633077306 0.841261791647832 0.741149308748514 0.509674418338262 1.52109868406142
"CHTF18" 0.10327592358457 -1.30577360734775 0.0434461397001414 1.93941925365349 -0.457362918003897 -0.311455921663942 -0.862748802083209 1.79942357117566 -0.87908767694191 0.809216914024881 -1.49465576056447 -0.0674922683190729 0.418377567332177 -1.05788673957535 -0.00134057414480973 1.35676750729585 1.1530913788542 0.105241871516669 -0.0376754876718692 0.391306672032538 -0.62594594499216 0.733728068636221 0.794675282294065 -0.366375014206426 0.730062263301667 -0.692848717876778 0.0778145582632704 -0.918012280102843 -0.119812686917114 0.277146544466547 0.265399557905673 0.0866779202777908 1.03754889627042 -0.872501550145423 -0.833880537115902 2.35828477213214 -2.24576024219754 -1.2822745090664 -0.491145154586441 -0.509470458846392 -0.604319978848764 3.07010433684735 -1.79897767180782 -0.579818199119602 1.20924859473 -0.951963605678883 1.09504886273197 -0.19925292067175 0.375448712101417 0.138283326268707 -1.19986418878424 -0.530121756088264 -1.93725983098988 0.453467886360419 0.848700741377012 1.6580105064356 -1.24144296070777 -0.0531229533442648 1.51828326904343 0.552090161136921 -0.919546255716478 -1.91497759033826 -0.437725790431892 0.365665721149729 0.629714703461242 -0.137888319433514 1.11168252730502 1.39278899804839 0.0879120265863583 0.226185539797682 -0.256892414187288 0.661745867373767 0.336031587690865 -0.349807262753375 0.39283511201011 -1.79542211055627 -0.110516924535889 0.129391355880158 0.0581773509446116 -0.959359304952723 1.84873375452467 0.807740883297681 0.851135582122821 -0.30852316119794 -0.558101216158255 -0.364833638047041 -0.40379456804559 -0.0545474103816313 -1.19774518479689
"SHCBP1" -0.895996844571267 0.342567821269749 -0.284136593436666 0.513776205980137 0.838186767913759 0.425690851829582 0.279093787648519 -0.758952034200431 0.0913515577758059 2.17192132411973 -0.697095533767398 0.268932795883963 1.70592952203794 1.03620967666149 -0.697793132877526 -0.951798546233712 0.0881324388469372 -0.878075604552962 -0.401371106300724 0.825575764146076 1.00251147788453 0.534888555547496 0.803475734171039 -0.943310915471768 0.56673305351679 -0.0140881005553521 -0.222185991735463 -1.03534130856269 -0.483355806065252 -0.580953856372715 -0.540867172281869 -0.666460143465648 1.77988009751731 0.353714443881407 0.86922706765066 -0.983346084638583 0.193866836607341 -0.957333369113743 1.96759496718225 1.16229402613826 -0.737371655967668 -0.256228645400029 -0.0516868070293361 1.13143874962273 0.845615270176948 1.14661631354768 1.21507919966094 -0.1102071432423 -1.44328881541033 -1.05710924045672 -0.899508388256304 -0.853801100217446 -0.860201279565815 -0.813134584126559 2.49828554501224 -0.782082350047961 -0.512754607571514 1.19118762302983 1.87752543072446 1.34645504328839 -2.18469264365984 -1.39093031952118 -0.795193634164381 0.185707827846297 -1.17684488180152 1.88508570340571 1.63072266481013 0.0240750402443169 0.827621908054777 0.325784576547885 -0.107707977633373 0.422639022794451 0.583758647304937 0.0105115770407473 0.0969168439698838 -0.683457778959945 -0.00131587228191974 -0.639216558966227 -2.421942483724 -0.454652449730013 -0.823529900208489 -0.182893024934558 -0.267894101106132 -1.46371274290315 -0.569990916790889 -0.467019508732448 -1.89187483032753 0.614434154434412 0.211690471213822
"TRIP13" -1.23147182970191 -0.711318638522992 0.353427771341177 0.676192801347282 0.290271934244658 1.33759395100448 -0.320083947156695 0.722515294092141 0.753865629782397 1.10709646957722 -1.75715989361089 0.643139363875508 0.360916357360176 -0.956891505246871 -0.840340562845648 0.00816320575787687 0.697738708394663 0.146935812476552 -0.204505163515107 0.975768657011851 1.18175972099921 0.509875484956946 0.342467491413757 -1.26827917800943 1.96111700083245 -1.2037925676277 -0.188124135827272 -1.88547189176049 0.300900690716472 -0.592542456404156 -0.13523680513569 -0.0765260819969621 1.62044350303499 1.88384196096552 -0.259308290861576 -1.75528399378122 0.67713521496457 0.157029010483319 -0.0678432114114479 0.477932797321624 0.531409746014906 -1.52402147842263 -0.374165515031839 0.946209503224152 0.097982795602483 -0.691697993998503 0.045939419190285 1.15160539819124 0.0375035695923223 -0.00172743607723846 -0.837830392414182 -1.74212206630527 -2.08961106915093 0.38861776796506 0.669700594441516 0.0995587449823112 0.576878797495581 0.346574947304557 1.97380439751296 0.156267008951939 -1.0317765548514 -1.60573563159863 0.426950946659327 -0.678730758877552 -1.69877083717494 0.973469821536962 2.23337635321519 -0.263001189388961 1.34030938368115 0.00933490389006192 -0.576754283691247 0.55008519842071 0.519340951002378 0.484843460180023 0.264867442890638 -0.826784863278635 0.281597890754735 0.513499345866214 -2.42546925230442 2.0794598343776 -0.253957864651603 0.156847742624919 0.573466295451729 -1.38940524293722 -1.17118805601265 -1.29235454976189 -0.306019963104086 -0.359991528130908 -0.0203344123950492
"ARHGAP19-SLIT1" -0.495865613779621 -0.495865613779621 1.73508886032689 -0.49586561377961 2.24783671283217 -0.495865613779621 -0.49586561377961 1.26941859220566 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.495865613779621 -0.49586561377961 -0.49586561377961 1.22666638191047 1.36763880343332 -0.49586561377961 -0.49586561377961 -0.495865613779621 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.495865613779621 -0.495865613779621 -0.49586561377961 -0.49586561377961 -0.49586561377961 1.7650688993553 -0.495865613779621 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.495865613779621 -0.495865613779621 -0.49586561377961 0.731588251786292 1.7477553306415 -0.49586561377961 0.524098408270757 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 2.62188508059802 -0.49586561377961 -0.49586561377961 0.60404093808588 -0.49586561377961 -0.495865613779621 -0.495865613779621 -0.495865613779621 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.495865613779621 -0.49586561377961 3.74184880261492 2.34155544569248 -0.495865613779621 1.13539569454355 1.05434784662401 1.08190261284957 -0.495865613779621 -0.49586561377961 -0.49586561377961 -0.49586561377961 0.779057272857934 -0.495865613779621 2.43111305087142 -0.49586561377961 -0.49586561377961 -0.49586561377961 -0.49586561377961 0.963841917137537 3.59798810477646 -0.49586561377961 -0.495865613779621 -0.49586561377961 -0.495865613779621 -0.495865613779621 -0.495865613779621 0.750724729599591
"ARHGAP19" 1.0370630275441 -0.460888623311756 -1.11950355472602 -0.421792159841694 -0.676150595676625 -0.768380883418201 0.678818862827931 -1.23024146793935 -0.431058237910053 1.94864106133674 1.23631678116726 -1.5497886965118 0.220614591525382 -0.0895605728141022 2.22126161357232 -1.0235001349977 -0.979089380316979 2.11107326041207 -1.29059890283321 1.09141009769774 -0.152282018706577 0.411022492467098 0.868721861162904 -1.1344062748335 -0.00548587706465482 0.699556752324144 0.848219242511668 1.58400420171765 0.639423931296997 -0.976099565310574 0.647086870085268 1.26070603523408 -1.92584849077116 1.46732647777746 0.265496907910451 -1.39836031518594 -0.418287802953496 0.132739617329068 -1.10944818849709 -1.22136666128871 0.506809737135488 0.143915980831619 0.120599852201233 0.066063282232222 -1.323369448894 0.270072165133702 0.175443130727516 -0.170004151342403 0.377319665151739 0.111395973881138 -1.01003005830499 -0.0100095821966796 0.702672084050913 0.500879937246479 0.231547175333529 -0.772251974927267 -0.768657257970607 -0.527573374202772 0.302407903986938 -0.965739785128002 1.54401055462127 1.40675124906231 0.570588808455313 2.26942313515906 -0.237189978624824 -0.489680244655757 0.341211030972876 0.431683566457361 1.2183758633635 -1.93424324540269 1.37127134257438 -0.72918287999275 -0.396182339015494 -1.04675564058787 0.182278198968435 1.39283341632439 -0.670434722893518 -1.22223816479019 -0.134865355551803 -0.0283461826853297 -0.40474946436678 -1.76023437760167 -0.231703234705878 -0.528108796686719 -0.600884409404845 -1.0002098688704 2.12330332650872 0.28934976782419 -0.674927890392198
"RAD51" -0.363547112984296 -0.389209846405915 0.270892754573227 0.792747347435527 0.578817780719428 0.740850559390744 -0.106975360721769 1.28382784630991 -0.828087348995282 1.60064705647534 -0.329072853426549 0.729950816790335 0.460759060443022 -1.2326036065519 -0.0947399009900438 0.946889196630845 0.324423604342846 0.509250654416068 -0.537894857938417 0.0806775737816578 0.417012718060342 0.360941299330848 0.196367621473044 -1.41968466288928 0.850180868654058 -0.640052580891331 0.180691115699726 -1.91558887642413 -0.27479550939218 -0.222581205997094 -0.769185219117916 0.613244327809741 1.30324791360775 -0.251956404257652 0.539710431143748 -0.358995598872807 0.483042194085588 -0.0699772466643032 -0.398388272497041 0.202680253210186 0.619586152660519 -0.43358097030762 -0.606182987752102 1.62896999088195 0.741715030537726 -0.114013037262999 -0.221755425874265 1.5483319941759 -0.361425257127021 0.881244534735515 0.304350636007044 -0.994136247073213 -1.73735579647596 0.257909611875008 0.290670976953296 -0.924212236391884 -0.837829651723632 0.283486049383606 0.759361711255569 0.136362105798928 -0.981132153233339 -1.17271170448092 0.0772055413382865 0.594206977822982 -0.922766574583599 1.41746472256974 1.28135003079278 0.140031829967283 0.414739922367677 0.632452181636687 -0.28519630513092 1.12204142443491 0.900685886857898 1.12619666179341 0.773903792719812 -0.694211183363236 -0.413679477618394 -0.994362316953075 -5.84177927101195 0.500287331815159 0.504897826550694 0.287221870646552 0.164501930443886 -0.46174680340906 -1.94953467759536 -0.0501136767692453 -0.204405465484864 -0.0942383985333077 -0.356323637232928
